809 791
QPNT029 10.791170944849245 106.67798542564641
Q3T096 10.788154147098934 106.67814302086562
Q3T048 10.786756353100603 106.6796228889099
Q3T036 10.784325726887296 106.68288177286828
Q3T037 10.78071005113574 106.68102568423312
Q3T076 10.781327927230295 106.67957125639444
Q3T067 10.781818668926578 106.678470880143
Q3T068 10.780570400645965 106.67897714709149
Q3T069 10.778592266696363 106.68103976582681
Q10T001 10.77689802083478 106.6807266432658
Q10T002 10.775712312530285 106.68005340880305
Q10T003 10.773562216226274 106.67719417399302
Q10T004 10.772642623781179 106.67572164124381
Q10T005 10.771512232658605 106.6739084679496
Q10T006 10.770429267760697 106.67206042594148
Q10T007 10.769530745482973 106.67040550297926
Q10T008 10.768513645444449 106.66856014317358
Q10T083 10.76676945038368 106.66725757435137
Q10T084 10.764990826362682 106.66766527012186
Q10T085 10.76337029432073 106.66801127508795
Q10T086 10.761048833532113 106.66848602608678
Q5T038 10.758827717548899 106.66805467785747
Q5T037 10.757346810080037 106.66699654640094
Q5T023 10.755882358185522 106.66451396904847
Q5T024 10.755205141545002 106.66107874151231
Q5T025 10.754926476837303 106.65961291427543
Q5T013 10.752444871406988 106.65880960434585
Q5T014 10.751380285090162 106.65888000068254
Q5T015 10.75092506685809 106.65824499935503
Q5T016 10.751079221879017 106.65509206265797
BX14 10.751252988074075 106.65256208879025
BX87 10.875069282756671 106.80511240030503
QTDT186 10.870822851304696 106.80678174979569
QTDT187 10.868215761538165 106.8043677616822
QTDT188 10.866032744830703 106.80114978141602
QTDT081 10.858649218722645 106.78866678065896
QTDT082 10.856425959262497 106.78490766472356
QTDT072 10.849712616294807 106.77221142834986
QTDT073 10.849804816681724 106.76883452720047
QTDT074 10.850510798020727 106.76700794286151
QTDT075 10.850824275483014 106.76432305163866
QTDT076 10.850679391541018 106.75942802018614
QTDT156 10.84708361181926 106.75148063487254
QTDT157 10.845115796257742 106.74976402110613
QTDT158 10.84172015901654 106.74659096783985
QTDT159 10.840914050808435 106.74413674658935
QTDT160 10.840642713649425 106.74151891059076
QTDT161 10.839357151728136 106.73640125579021
QTDT162 10.83748939263837 106.73226797170317
QTDT163 10.835313394860956 106.72957503385216
QTDT164 10.832879209112031 106.72660851068163
QTDT165 10.829175203313122 106.72191196269418
QTDT166 10.828171478675522 106.71918415612596
QTDT167 10.827418024375485 106.71650999373806
QBTHT040 10.816672525215134 106.71124951129225
QBTHT041 10.812627803522632 106.70918219870148
QBTHT042 10.809810096272532 106.70911916678712
QBTHT043 10.806786861908703 106.70923852508828
QBTHT044 10.804376155269928 106.70933508461032
QBTHT002 10.803095705929902 106.70794570033785
QBTHT003 10.803430312778747 106.70405649727346
QBTHT004 10.8036200053113 106.70076810901296
QBTHT005 10.803008760515917 106.69912123267504
QBTHT118 10.802776917621529 106.69573628491682
QBTHT119 10.80317672089338 106.69349999313154
QBTHT120 10.803290674049546 106.69146352594422
QPNT019 10.803801796138883 106.68756895844565
QPNT020 10.804015205245083 106.68604814593714
QPNT021 10.802530569340947 106.6837300467987
QPNT022 10.800837785471314 106.68198258762843
QPNT010 10.799304391804851 106.67863787298928
QPNT011 10.79998414634389 106.67073005026374
QTBT102 10.800951080841973 106.66662358826505
QTBT111 10.80236063621336 106.66416668480397
QTBT110 10.801372631166284 106.66229718512375
QTBT038 10.799694329219887 106.66022651976081
QTBT039 10.796577462523377 106.65694886035115
QTBT064 10.79608015204823 106.65519804840301
QTBT065 10.79587398403441 106.65387102549286
QTBT066 10.794378767688174 106.6523388135931
QTBT029 10.79208784951345 106.65287994927549
QTBT030 10.788973536306674 106.6528450805583
QTBT031 10.786159560591248 106.65364706105375
QTBT032 10.782707925211518 106.65461533850815
QTBT033 10.779232536296087 106.65561043805269
Q11T017 10.775314441680926 106.65669136828569
Q11T018 10.771330421103185 106.65783130711364
Q11T019 10.769638775478056 106.6582953292664
Q11T020 10.76579170343888 106.65936284846116
Q11T021 10.76171796815828 106.6604840118328
Q5T036 10.755670897700869 106.66220210944
Q5T024 10.755205141545002 106.66107874151231
Q5T025 10.754926476837303 106.65961291427543
Q5T013 10.752444871406988 106.65880960434585
Q5T014 10.751380285090162 106.65888000068254
Q8T112 10.744621374522266 106.65661963084459
Q8T067 10.738834454428506 106.6561093289226
Q8T068 10.736744706037696 106.6561602908939
BX20 10.733468829033486 106.6570495682399
BX58 10.630831205334562 106.65900791099698
QBCT214 10.638602540482788 106.64619051998827
QBCT215 10.640663967653433 106.64214038437574
QBCT216 10.644096135096069 106.63591229504661
QBCT217 10.645793751428076 106.63277947491707
QBCT218 10.647259387737032 106.62995779103336
QBCT219 10.648999162695684 106.62662112301881
QBCT220 10.650475327598171 106.62371360844664
QBCT221 10.651856589708208 106.6210313994317
QBCT222 10.653195671098981 106.6183384615846
QBCT223 10.654545289269777 106.6155918795533
QBCT224 10.656084688992333 106.61265217846886
QBCT225 10.65750810073061 106.6099270541097
QBCT226 10.659089661523836 106.60679423398028
QBCT227 10.66028109976381 106.60426222867429
QBCT228 10.661546337530186 106.6016014773315
QBCT229 10.661873188562778 106.5987046915913
QBCT230 10.660534146535744 106.59573280400254
QBCT231 10.659427060096446 106.5929969508073
QBCT232 10.658351600842776 106.59078681057902
QBCT233 10.657655713418968 106.58907019680947
QBCT234 10.656791123797811 106.58716046399084
QBCT235 10.656042513728279 106.58549749440161
QBCT260 10.65644844920068 106.58416175430786
QBCT261 10.65757136211799 106.58226275032528
QBCT262 10.658478124455916 106.58069097584254
QBCT263 10.659601029887172 106.57884025162227
QBCT264 10.660797736749506 106.57689296787744
QBCT388 10.666269842974447 106.57186114376522
QBCT389 10.669359060587556 106.5756484228902
QBCT390 10.675379259316417 106.5825470644852
QBCT391 10.6782469816653 106.58589446133593
QBCT392 10.680893274035027 106.58894861152277
QBCT393 10.683055888570735 106.5909584719478
QBCT394 10.684409327803968 106.59226470773818
QBCT395 10.68641773236747 106.59373367240539
QBCT396 10.688072941460597 106.5944453436713
QBCT397 10.692711696671587 106.59580790585088
QBCT398 10.700186268928674 106.59770690983366
QBCT399 10.70552061827342 106.59817897862028
QBCT401 10.713590486861557 106.59955763404987
QBCT402 10.721607435126497 106.60115086620884
QBTAT001 10.724263891452674 106.60238468235569
QBTAT002 10.72661989570081 106.60513126438697
QBTAT003 10.728264341758123 106.60765254085281
QBTAT004 10.730019464390214 106.61027574126986
QBTAT005 10.734243840606267 106.61289089506339
QBTAT006 10.737535282103615 106.61489450520152
QBTAT007 10.739717259191943 106.61691152638484
qbtat008 10.74100126361858 106.61845513764973
QBTAT009 10.74347243199668 106.6212841976237
QBTAT010 10.744983712142103 106.62308530097721
Q6T039 10.747667365931465 106.62643995379362
Q6T040 10.748734602906495 106.62779513989864
Q6T041 10.751124013018217 106.63085688148598
Q6T042 10.753111551393467 106.63347538803636
Q6T043 10.754554041986305 106.63818444027581
Q6T044 10.754257592169377 106.64127769781862
Q6T045 10.754029000755501 106.64412486269912
Q6T046 10.753828074153231 106.6459534586955
Q6T047 10.753687097259872 106.64731736198277
Q5T029 10.753392851680063 106.65232735239208
BX14 10.751252988074075 106.65256208879025
qbtat008 10.74100126361858 106.61845513764973
Q6T030 10.749709607432527 106.64283160364108
Q6T032 10.750179980727042 106.65255997574155
Q5T012 10.7525667461013 106.65893129209647
Q5T032 10.755283534312033 106.66319766331785
Q10T079 10.761386119770206 106.66856112794262
Q3T024 10.776886169906755 106.68405456875438
QBTHT066 10.794048102883924 106.70120799128934
Q9T199 10.833248680177286 106.7647803682734
Q9T205 10.853531614175328 106.78046659714703
BX87 10.875069282756671 106.80511240030503
BX06 Q1T030 467
Q1T030 Q1T053 234
Q1T053 Q1T054 425
Q1T054 Q1T047 284
Q1T047 Q1T048 207
Q1T048 Q1T049 208
Q1T049 BX03 381
BX03 Q1T124 347
Q1T124 Q1T125 232
Q1T125 Q1T126 223
Q1T126 Q1T127 281
Q1T127 Q1T128 243
Q1T128 Q1T129 415
Q1T129 Q1T130 289
Q1T130 Q5T092 411
Q5T092 Q5T093 115
Q5T093 Q5T094 230
Q5T094 Q5T095 220
Q5T095 Q5T096 209
Q5T096 Q5T097 193
Q5T097 Q5T098 317
Q5T098 Q5T112 443
Q5T112 Q5T099 252
Q5T099 Q5T100 264
Q5T100 Q5T101 187
Q5T101 Q5T014 400
Q5T014 Q5T015 155
Q5T015 Q5T016 346
Q5T016 BX14 275
BX06 Q1T030 467
Q1T030 Q1T053 234
Q1T053 Q1T054 425
Q1T054 Q1T047 284
Q1T047 Q1T048 207
Q1T048 Q1T049 208
Q1T049 BX02 684
BX02 Q1T039 400
Q1T039 Q1T144 253
Q1T144 Q1T145 323
Q1T145 Q1T146 204
Q1T146 Q1T006 191
Q1T006 Q3T073 230
Q3T073 Q3T074 230
Q3T074 Q3T075 201
Q3T075 Q3T021 170
Q3T021 Q10T097 507
Q10T097 Q10T003 732
Q10T003 Q10T004 338
Q10T004 Q10T005 150
Q10T005 Q10T006 235
Q10T006 Q10T007 207
Q10T007 Q10T008 231
Q10T008 Q10T009 248
Q10T009 Q10T010 254
Q10T010 Q11T001 671
Q11T001 Q11T002 365
Q11T002 Q11T003 333
Q11T003 Q11T004 247
Q11T004 Q11T005 270
Q11T005 Q11T006 199
Q11T006 Q11T007 227
Q11T007 Q11T008 281
Q11T008 Q6T089 323
Q6T089 Q6T019 484
Q6T019 Q6T020 568
Q6T020 Q6T021 277
Q6T021 Q6T022 190
Q6T022 Q6T023 267
Q6T023 Q6T024 278
Q6T024 QBTAT011 618
QBTAT011 QBTAT012 387
QBTAT012 QBTAT013 65
QBTAT013 BX46 192
BX02 Q1T050 162
Q1T050 Q1T051 221
Q1T051 Q1T052 429
Q1T052 Q1T058 350
Q1T058 Q1T059 472
Q1T059 Q1T060 144
Q1T060 Q1T061 415
Q1T061 Q1T062 403
Q1T062 Q1T063 338
Q1T063 Q1T064 331
Q1T064 QPNT012 369
QPNT012 QPNT013 614
QPNT013 QPNT014 302
QPNT014 QPNT001 176
QPNT001 QPNT002 370
QPNT002 QPNT003 299
QPNT003 QPNT004 433
QPNT004 QPNT005 410
QPNT005 QGVT127 373
QGVT127 QGVT040 194
QGVT040 QGVT041 218
QGVT041 QGVT042 483
QGVT042 QGVT194 305
QGVT194 QGVT195 122
QGVT195 QGVT105 550
QGVT105 QGVT106 315
QGVT106 QGVT107 610
QGVT107 QGVT108 219
QGVT108 QGVT109 757
QGVT109 QGVT110 264
QGVT110 QGVT111 208
QGVT111 QGVT112 211
QGVT112 Q12T104 299
Q12T104 Q12T106 280
Q12T106 Q12T107 258
Q12T107 Q12T108 341
Q12T108 Q12T109 269
Q12T109 Q12T110 834
Q12T110 Q12T111 337
Q12T111 BX38 1397
BX04 Q1T015 259
Q1T015 Q1T016 255
Q1T016 Q1T077 198
Q1T077 Q1T078 312
Q1T078 Q1T079 276
Q1T079 Q1T080 295
Q1T080 Q1T081 487
Q1T081 Q3T083 344
Q3T083 Q3T084 401
Q3T084 Q3T085 424
Q3T085 Q3T103 1343
Q3T103 Q3T049 410
Q3T049 Q3T050 179
Q3T050 Q3T051 403
Q3T051 Q3T052 268
Q3T052 QPNT048 318
QPNT048 QPNT049 248
QPNT049 QPNT050 377
QPNT050 QPNT051 76
QPNT051 QPNT052 142
QPNT052 QTBT102 287
QTBT102 QTBT111 302
QTBT111 QTBT110 302
QTBT110 QTBT113 492
QTBT113 QTBT114 418
QTBT114 QTBT115 400
QTBT115 QTBT116 285
QTBT116 QTBT117 396
QTBT117 QTBT118 252
QTBT118 QTBT119 251
QTBT119 QTBT120 252
QTBT120 QTBT075 214
QTBT075 QTBT076 404
QTBT076 QTBT077 458
QTBT077 QTBT078 285
QTBT078 QTBT079 370
QTBT079 Q12T130 257
Q12T130 Q12T131 721
Q12T131 Q12T132 428
Q12T132 Q12T133 342
Q12T133 Q12T134 811
Q12T134 Q12T135 337
Q12T135 BX41 476
BX14 Q5T029 399
Q5T029 Q5T030 487
Q5T030 Q5T031 280
Q5T031 Q5T032 441
Q5T032 Q5T033 168
Q5T033 Q5T006 646
Q5T006 Q5T007 267
Q5T007 Q5T008 443
Q5T008 Q5T009 187
Q5T009 Q5T010 487
Q5T010 Q1T140 233
Q1T140 Q1T141 222
Q1T141 Q1T088 285
Q1T088 Q1T089 374
Q1T089 Q1T090 443
Q1T090 Q1T091 389
Q1T091 Q1T092 441
Q1T092 Q1T093 594
Q1T093 Q1T094 160
Q1T094 Q1T095 329
Q1T095 Q1T096 295
Q1T096 Q1T097 520
Q1T097 Q1T098 162
Q1T098 QBTHT129 409
QBTHT129 QBTHT128 546
QBTHT128 QBTHT127 252
QBTHT127 QBTHT062 448
QBTHT062 QBTHT061 414
QBTHT061 QBTHT060 228
QBTHT060 Q2T076 1648
Q2T076 Q2T077 523
Q2T077 Q2T078 448
Q2T078 Q2T079 580
Q2T079 Q9T196 2325
Q9T196 Q9T197 813
Q9T197 Q9T198 508
Q9T198 Q9T199 413
Q9T199 QTDT061 763
QTDT061 QTDT062 397
QTDT062 QTDT063 319
QTDT063 QTDT064 524
QTDT064 QTDT065 287
QTDT065 QTDT077 241
QTDT077 QTDT078 452
QTDT078 QTDT079 571
QTDT079 Q9T204 2084
Q9T204 Q9T205 719
Q9T205 Q9T206 1070
Q9T206 QTDT190 2124
QTDT190 BX73 430
BX14 Q6T032 200
Q6T032 Q5T017 102
Q5T017 Q5T018 869
Q5T018 Q5T011 139
Q5T011 Q5T012 319
Q5T012 Q5T031 441
Q5T031 Q5T032 168
Q5T032 Q5T033 162
Q5T033 Q5T060 326
Q5T060 Q5T061 191
Q5T061 Q10T079 264
Q10T079 Q10T080 189
Q10T080 Q10T081 252
Q10T081 Q10T082 400
Q10T082 Q10T015 251
Q10T015 Q10T016 285
Q10T016 Q10T017 219
Q10T017 Q10T018 352
Q10T018 Q10T019 358
Q10T019 Q10T020 534
Q10T020 Q10T021 356
Q10T021 Q3T034 302
Q3T034 Q3T035 308
Q3T035 Q3T043 243
Q3T043 Q3T095 221
Q3T095 QPNT030 429
QPNT030 QPNT031 180
QPNT031 QPNT049 609
QPNT049 QPNT050 249
QPNT050 QPNT051 260
QPNT051 QPNT052 659
QPNT052 QTBT102 205
QTBT102 QTBT104 253
QTBT104 QTBT105 162
QTBT105 QTBT106 155
QTBT106 QPNT033 642
QPNT033 QPNT036 454
QPNT036 QPNT037 98
QPNT037 QPNT038 576
QPNT038 QGVT040 212
QGVT040 QGVT041 401
QGVT041 QGVT042 154
QGVT042 QGVT043 233
QGVT043 QGVT044 652
QGVT044 QGVT045 399
QGVT045 BX43 348
BX20 Q8T071 532
Q8T071 Q8T072 195
Q8T072 Q8T114 139
Q8T114 Q5T011 319
Q5T011 Q5T012 488
Q5T012 Q5T031 257
Q5T031 Q5N130 248
Q5N130 Q10T062 332
Q10T062 Q10T063 255
Q10T063 Q10T064 285
Q10T064 Q10T065 405
Q10T065 Q10T066 357
Q10T066 QTBT023 689
QTBT023 QTBT024 487
QTBT024 QTBT025 334
QTBT025 QTBT026 288
QTBT026 QTBT027 314
QTBT027 QTBT028 360
QTBT028 QTBT034 174
QTBT034 QTBT035 400
QTBT035 QTBT036 629
QTBT036 QTBT037 262
QTBT037 QPNT006 175
QPNT006 QPNT007 348
QPNT007 QPNT008 423
QPNT008 QPNT009 301
QPNT009 QPNT015 491
QPNT015 QPNT016 452
QPNT016 QPNT017 571
QPNT017 QPNT018 719
QPNT018 QBTHT116 1070
QBTHT116 QBTHT117 1085
QBTHT117 QBTHT006 661
QBTHT006 QBTHT007 1422
QBTHT007 QBTHT008 1087
QBTHT008 QBTHT009 449
QBTHT009 QBTHT010 1048
QBTHT010 QBTHT126 585
QBTHT126 QBTHT125 318
QBTHT125 QBTHT138 409
QBTHT138 QBTHT139 589
QBTHT139 QBTHT140 264
QBTHT140 QBTHT141 171
QBTHT141 QTDT128 615
QTDT128 QTDT129 369
QTDT129 QTDT130 198
QTDT130 QTDT131 304
QTDT131 QTDT132 73
QTDT132 QTDT133 172
QTDT133 QTDT134 2366
QTDT134 QTDT135 329
QTDT135 QTDT136 699
QTDT136 QTDT137 389
QTDT137 QTDT138 396
QTDT138 QTDT139 338
QTDT139 QTDT140 466
QTDT140 QTDT077 484
QTDT077 QTDT078 294
QTDT078 QTDT079 298
QTDT079 QTDT080 396
QTDT080 Q9T204 530
Q9T204 Q9T205 394
Q9T205 Q9T206 718
Q9T206 Q9T207 295
Q9T207 Q9T208 1788
Q9T208 BX87 98
BX14 Q6T091 192
Q6T091 Q11T098 387
Q11T098 Q11T099 443
Q11T099 Q11T100 210
Q11T100 Q11T001 343
Q11T001 Q11T002 261
Q11T002 Q6T034 309
Q6T034 Q6T035 324
Q6T035 Q6T036 346
Q6T036 Q6T037 306
Q6T037 Q6T038 346
Q6T038 QBTAT011 551
QBTAT011 QBTAT012 292
QBTAT012 QBTAT013 291
QBTAT013 QBTAT014 449
QBTAT014 QBTAT015 438
QBTAT015 QBTAT016 622
QBTAT016 QBTAT017 339
QBTAT017 QBTAT018 354
QBTAT018 QBTAT019 631
QBTAT019 QBCT366 165
QBCT366 QBCT367 297
QBCT367 QBCT371 554
QBCT371 QBCT372 586
QBCT372 QBCT374 3135
QBCT374 QBCT375 318
QBCT375 QBCT376 392
QBCT376 QBCT378 1023
QBCT378 QBCT379 601
QBCT379 QBCT381 533
QBCT381 QBCT265 240
QBCT265 QBCT266 255
QBCT266 QBCT267 1183
QBCT267 QBCT268 258
QBCT268 QBCT269 200
QBCT269 QBCT236 178
QBCT236 QBCT237 227
QBCT237 QBCT238 229
QBCT238 QBCT239 329
QBCT239 QBCT240 315
QBCT240 QBCT241 203
QBCT241 QBCT242 385
QBCT242 QBCT243 362
QBCT243 QBCT244 306
QBCT244 QBCT245 380
QBCT245 QBCT246 300
QBCT246 QBCT247 395
QBCT247 QBCT248 393
QBCT248 QBCT249 295
QBCT249 QBCT250 252
QBCT250 QBCT251 277
QBCT251 QBCT252 474
QBCT252 QBCT253 414
QBCT253 QBCT254 476
QBCT254 QBCT255 345
QBCT255 QBCT256 211
QBCT256 QBCT257 361
QBCT257 QBCT258 1530
QBCT258 BX58 600
BX87 QTDT187 1139
QTDT187 QTDT086 5790
QTDT086 QBTHT058 7725
QBTHT058 Q1T072 3039
Q1T072 Q3T105 1388
Q3T105 Q10T001 926
Q10T001 Q10T003 554
Q10T003 Q10T086 2123
Q10T086 Q5T024 1214
Q5T024 Q6T018 2585
Q6T018 Q6T024 1761
Q6T024 qbtat008 1245
BX14 Q6T032 200
Q6T032 Q5T017 180
Q5T017 Q5T018 102
Q5T018 Q5T011 869
Q5T011 Q5T012 139
Q5T012 Q5T072 312
Q5T072 Q5T073 148
Q5T073 Q5T074 383
Q5T074 Q5T075 194
Q5T075 Q5T076 218
Q5T076 Q5T077 291
Q5T077 Q5T064 158
Q5T064 Q5T112 115
Q5T112 Q5T106 159
Q5T106 Q5T107 219
Q5T107 Q5T108 187
Q5T108 Q5T109 168
Q5T109 Q5T110 197
Q5T110 Q5T111 356
Q5T111 Q1T131 344
Q1T131 Q1T132 265
Q1T132 Q1T133 272
Q1T133 Q1T134 199
Q1T134 Q1T135 488
Q1T135 Q1T136 355
Q1T136 Q1T137 250
Q1T137 Q1T138 195
Q1T138 Q1T043 173
Q1T043 Q1T050 184
Q1T050 Q1T051 243
Q1T051 Q1T052 312
Q1T052 Q1T055 185
Q1T055 Q1T056 311
Q1T056 Q1T023 236
Q1T023 Q1T057 435
Q1T057 BX06 372
BX46 QBTAT009 260
QBTAT009 QBTAT010 205
QBTAT010 Q6T025 659
Q6T025 Q6T026 359
Q6T026 Q6T027 361
Q6T027 Q6T028 286
Q6T028 Q6T029 162
Q6T029 Q6T087 194
Q6T087 Q6T088 435
Q6T088 Q11T009 311
Q11T009 Q11T010 372
Q11T010 Q11T011 236
Q11T011 Q11T012 259
Q11T012 Q11T014 500
Q11T014 Q11T015 402
Q11T015 Q11T016 282
Q11T016 Q10T011 265
Q10T011 Q10T012 443
Q10T012 Q10T013 253
Q10T013 Q10T014 291
Q10T014 Q10T015 567
Q10T015 Q10T016 266
Q10T016 Q10T017 208
Q10T017 Q10T018 273
Q10T018 Q3T018 273
Q3T018 Q3T019 278
Q3T019 Q1T007 435
Q1T007 Q1T040 195
Q1T040 Q1T041 378
Q1T041 Q1T042 102
Q1T042 BX02 401
BX02 Q1T050 204
Q1T050 Q1T051 379
Q1T051 Q1T055 291
Q1T055 Q1T056 645
Q1T056 Q1T023 416
Q1T023 Q1T057 402
Q1T057 BX06 378
BX38 Q12T124 462
Q12T124 Q12T125 324
Q12T125 Q12T126 414
Q12T126 Q12T127 208
Q12T127 Q12T128 559
Q12T128 Q12T129 253
Q12T129 Q12T105 413
Q12T105 QGVT113 203
QGVT113 QGVT114 244
QGVT114 QGVT115 338
QGVT115 QGVT116 381
QGVT116 QGVT117 869
QGVT117 QGVT119 387
QGVT119 QGVT120 357
QGVT120 QGVT121 381
QGVT121 QGVT122 390
QGVT122 QGVT123 337
QGVT123 QGVT124 1128
QGVT124 QGVT125 335
QGVT125 QGVT126 408
QGVT126 QPNT034 279
QPNT034 QPNT035 269
QPNT035 QPNT053 257
QPNT053 QPNT054 177
QPNT054 QPNT023 131
QPNT023 QPNT024 461
QPNT024 QPNT025 584
QPNT025 QPNT026 437
QPNT026 QPNT027 289
QPNT027 QPNT047 392
QPNT047 Q3T053 536
Q3T053 Q3T029 349
Q3T029 Q3T030 796
Q3T030 Q3T031 456
Q3T031 Q3T032 224
Q3T032 Q3T033 364
Q3T033 Q1T065 298
Q1T065 Q1T066 397
Q1T066 Q1T036 257
Q1T036 Q1T037 408
Q1T037 Q1T075 141
Q1T075 Q1T049 235
Q1T049 BX03 348
BX41 Q12T136 334
Q12T136 Q12T137 536
Q12T137 Q12T138 437
Q12T138 Q12T139 427
Q12T139 Q12T140 367
Q12T140 Q12T141 368
Q12T141 QTPT010 631
QTPT010 QTPT011 385
QTPT011 QTPT012 653
QTPT012 QTPT013 310
QTPT013 QTPT014 478
QTPT014 QTBT121 273
QTBT121 QTBT122 554
QTBT122 QTBT123 303
QTBT123 QTBT124 295
QTBT124 QTBT125 444
QTBT125 QTBT126 320
QTBT126 QTBT127 185
QTBT127 QTBT128 655
QTBT128 QTBT036 611
QTBT036 QTBT037 376
QTBT037 QPNT043 245
QPNT043 QPNT044 316
QPNT044 QPNT045 235
QPNT045 QPNT046 386
QPNT046 QPNT047 430
QPNT047 Q3T053 297
Q3T053 Q3T054 544
Q3T054 Q3T055 403
Q3T055 Q3T056 352
Q3T056 Q3T057 270
Q3T057 Q3T058 310
Q3T058 Q1T074 188
Q1T074 Q1T075 221
Q1T075 Q1T076 129
Q1T076 Q1T022 603
Q1T022 BX04 301
BX73 QTDT184 369
QTDT184 QTDT185 229
QTDT185 QTDT081 294
QTDT081 QTDT082 546
QTDT082 QTDT072 334
QTDT072 QTDT073 297
QTDT073 QTDT074 191
QTDT074 QTDT075 204
QTDT075 QTDT076 309
QTDT076 QTDT066 132
QTDT066 QTDT067 330
QTDT067 QTDT068 472
QTDT068 QTDT060 188
QTDT060 QTDT086 475
QTDT086 QTDT087 383
QTDT087 QTDT089 163
QTDT089 Q2T083 188
Q2T083 Q2T080 270
Q2T080 Q2T081 576
Q2T081 Q2T082 295
Q2T082 QBTHT059 1101
QBTHT059 QBTHT058 483
QBTHT058 QBTHT056 1609
QBTHT056 QBTHT055 349
QBTHT055 QBTHT133 196
QBTHT133 QBTHT132 198
QBTHT132 QBTHT131 181
QBTHT131 QBTHT130 540
QBTHT130 Q1T099 478
Q1T099 Q1T100 1341
Q1T100 Q1T101 2434
Q1T101 Q1T102 506
Q1T102 Q3T087 515
Q3T087 Q3T107 1677
Q3T107 Q3T108 285
Q3T108 Q3T109 488
Q3T109 Q3T110 400
Q3T110 Q3T005 348
Q3T005 Q3T070 108
Q3T070 Q3T071 210
Q3T071 Q3T072 244
Q3T072 Q3T073 427
Q3T073 Q3T074 116
Q3T074 Q5T083 532
Q5T083 Q5T084 449
Q5T084 Q5T001 1113
Q5T001 Q5T002 323
Q5T002 Q5T003 368
Q5T003 Q5T004 269
Q5T004 Q5T005 359
Q5T005 Q5T060 131
Q5T060 Q5T022 316
Q5T022 Q5T023 147
Q5T023 Q5T024 426
Q5T024 Q5T025 422
Q5T025 Q5T026 193
Q5T026 Q5T027 136
Q5T027 BX14 321
BX43 QGVT001 472
QGVT001 QGVT048 462
QGVT048 QGVT049 324
QGVT049 QGVT050 414
QGVT050 QGVT194 208
QGVT194 QGVT195 559
QGVT195 QGVT123 253
QGVT123 QGVT124 413
QGVT124 QGVT125 203
QGVT125 QGVT126 244
QGVT126 QPNT034 338
QPNT034 QPNT035 437
QPNT035 QPNT053 289
QPNT053 QPNT054 151
QPNT054 QPNT023 403
QPNT023 QPNT024 191
QPNT024 QPNT025 230
QPNT025 QPNT026 235
QPNT026 QPNT027 207
QPNT027 QPNT028 231
QPNT028 QPNT029 383
QPNT029 Q3T096 163
Q3T096 Q3T048 119
Q3T048 Q3T036 155
Q3T036 Q3T037 346
Q3T037 Q3T076 275
Q3T076 Q3T067 97
Q3T067 Q3T068 411
Q3T068 Q3T069 484
Q3T069 Q10T001 337
Q10T001 Q10T002 296
Q10T002 Q10T003 225
Q10T003 Q10T004 385
Q10T004 Q10T005 167
Q10T005 Q10T006 337
Q10T006 Q10T007 229
Q10T007 Q10T008 486
Q10T008 Q10T083 457
Q10T083 Q10T084 266
Q10T084 Q10T085 163
Q10T085 Q10T086 169
Q10T086 Q5T038 238
Q5T038 Q5T037 325
Q5T037 Q5T023 289
Q5T023 Q5T024 203
Q5T024 Q5T025 287
Q5T025 Q5T013 263
Q5T013 Q5T014 201
Q5T014 Q5T015 343
Q5T015 Q5T016 380
Q5T016 BX14 179
BX87 QTDT186 483
QTDT186 QTDT187 1609
QTDT187 QTDT188 229
QTDT188 QTDT081 294
QTDT081 QTDT082 546
QTDT082 QTDT072 289
QTDT072 QTDT073 513
QTDT073 QTDT074 310
QTDT074 QTDT075 290
QTDT075 QTDT076 579
QTDT076 QTDT156 369
QTDT156 QTDT157 312
QTDT157 QTDT158 355
QTDT158 QTDT159 289
QTDT159 QTDT160 310
QTDT160 QTDT161 426
QTDT161 QTDT162 369
QTDT162 QTDT163 192
QTDT163 QTDT164 386
QTDT164 QTDT165 248
QTDT165 QTDT166 222
QTDT166 QTDT167 429
QTDT167 QBTHT040 168
QBTHT040 QBTHT041 312
QBTHT041 QBTHT042 268
QBTHT042 QBTHT043 442
QBTHT043 QBTHT044 867
QBTHT044 QBTHT002 480
QBTHT002 QBTHT003 312
QBTHT003 QBTHT004 276
QBTHT004 QBTHT005 310
QBTHT005 QBTHT118 498
QBTHT118 QBTHT119 283
QBTHT119 QBTHT120 193
QBTHT120 QPNT019 236
QPNT019 QPNT020 193
QPNT020 QPNT021 445
QPNT021 QPNT022 470
QPNT022 QPNT010 699
QPNT010 QPNT011 163
QPNT011 QTBT102 380
QTBT102 QTBT111 119
QTBT111 QTBT110 1070
QTBT110 QTBT038 721
QTBT038 QTBT039 235
QTBT039 QTBT064 505
QTBT064 QTBT065 745
QTBT065 QTBT066 429
QTBT066 QTBT029 394
QTBT029 QTBT030 1134
QTBT030 QTBT031 1591
QTBT031 QTBT032 499
QTBT032 QTBT033 381
QTBT033 Q11T017 659
Q11T017 Q11T018 424
Q11T018 Q11T019 322
Q11T019 Q11T020 304
Q11T020 Q11T021 1486
Q11T021 Q5T036 502
Q5T036 Q5T024 399
Q5T024 Q5T025 356
Q5T025 Q5T013 398
Q5T013 Q5T014 325
Q5T014 Q8T112 402
Q8T112 Q8T067 451
Q8T067 Q8T068 460
Q8T068 BX20 177
BX58 QBCT214 345
QBCT214 QBCT215 548
QBCT215 QBCT216 426
